symbol,shard_id
603348.SH,5
600230.SH,5
688200.SH,5
002886.SZ,5
601020.SH,5
002221.SZ,5
000531.SZ,5
600215.SH,5
600337.SH,5
688788.SH,5
920108.BJ,5
600575.SH,5
300673.SZ,5
002258.SZ,5
000031.SZ,5
002707.SZ,5
601288.SH,5
001696.SZ,5
300676.SZ,5
002930.SZ,5
603639.SH,5
600741.SH,6
000546.SZ,6
603358.SH,6
688360.SH,6
300482.SZ,6
002656.SZ,6
002432.SZ,6
002256.SZ,6
001323.SZ,6
002913.SZ,6
601010.SH,6
002082.SZ,6
600897.SH,6
300096.SZ,6
603285.SH,6
600753.SH,6
000623.SZ,6
601026.SH,6
688178.SH,6
688253.SH,6
002907.SZ,6
301216.SZ,6
603903.SH,6
002745.SZ,6
601828.SH,6
603028.SH,6
300952.SZ,6
300259.SZ,6
920057.BJ,6
600257.SH,6
000582.SZ,6
605599.SH,6
603323.SH,6
300762.SZ,6
600939.SH,6
301027.SZ,6
301012.SZ,6
603877.SH,6
301190.SZ,6
688220.SH,6
002909.SZ,6
000951.SZ,6
301048.SZ,6
301589.SZ,6
301419.SZ,6
000032.SZ,6
300933.SZ,6
001226.SZ,6
000797.SZ,6
002322.SZ,6
601808.SH,6
301505.SZ,6
000541.SZ,6
603619.SH,6
600850.SH,6
300231.SZ,6
002246.SZ,6
301069.SZ,6
603919.SH,6
000509.SZ,6
300809.SZ,6
601969.SH,6
002622.SZ,6
601872.SH,6
300695.SZ,6
600967.SH,6
002993.SZ,6
601011.SH,6
001378.SZ,6
600470.SH,6
688539.SH,6
920454.BJ,6
002430.SZ,6
002281.SZ,6
002289.SZ,6
603259.SH,6
003023.SZ,6
600039.SH,6
301006.SZ,6
301050.SZ,6
688173.SH,6
600476.SH,6
300463.SZ,6
300131.SZ,6
000506.SZ,6
300578.SZ,6
001389.SZ,6
601336.SH,6
601113.SH,6
300606.SZ,6
000538.SZ,6
002683.SZ,6
300539.SZ,6
600280.SH,6
002188.SZ,6
300421.SZ,6
601169.SH,6
000543.SZ,6
600211.SH,6
300811.SZ,6
688029.SH,6
301336.SZ,6
002229.SZ,6
000987.SZ,6
300008.SZ,6
920779.BJ,6
301131.SZ,6
600268.SH,6
300363.SZ,6
688202.SH,6
920211.BJ,6
600283.SH,6
002058.SZ,6
603330.SH,6
600078.SH,6
688793.SH,6
605338.SH,6
603310.SH,6
300603.SZ,6
300235.SZ,6
301066.SZ,6
002906.SZ,6
603863.SH,6
002501.SZ,6
002806.SZ,6
600546.SH,6
601601.SH,6
920810.BJ,6
300051.SZ,6
920821.BJ,6
603511.SH,6
603387.SH,6
603007.SH,6
603588.SH,6
000727.SZ,6
002112.SZ,6
002647.SZ,6
000069.SZ,6
002817.SZ,6
603319.SH,6
002730.SZ,6
600100.SH,6
300761.SZ,6
600858.SH,6
601799.SH,6
301019.SZ,6
300749.SZ,6
000707.SZ,6
002772.SZ,6
002565.SZ,6
688161.SH,6
000593.SZ,6
002875.SZ,6
688692.SH,6
601065.SH,6
603206.SH,6
002286.SZ,6
300836.SZ,6
300917.SZ,6
688277.SH,6
000913.SZ,6
301560.SZ,6
600871.SH,6
300370.SZ,6
600861.SH,6
000876.SZ,6
000601.SZ,6
002373.SZ,6
002758.SZ,6
301090.SZ,6
000692.SZ,6
605166.SH,6
688506.SH,6
002296.SZ,7
920639.BJ,7
300756.SZ,7
603110.SH,7
600536.SH,7
688400.SH,7
601963.SH,7
688625.SH,7
003001.SZ,7
300299.SZ,7
600114.SH,7
300757.SZ,7
920218.BJ,7
603383.SH,7
301577.SZ,7
300238.SZ,7
000691.SZ,7
603180.SH,7
603276.SH,7
601778.SH,7
300301.SZ,7
300358.SZ,7
603879.SH,7
603858.SH,7
300499.SZ,7
300026.SZ,7
300506.SZ,7
002185.SZ,7
920575.BJ,7
000545.SZ,7
600831.SH,7
600072.SH,7
600075.SH,7
920792.BJ,7
300994.SZ,7
600906.SH,7
688259.SH,7
688143.SH,7
001309.SZ,7
301658.SZ,7
603906.SH,7
300931.SZ,7
920703.BJ,7
001219.SZ,7
002887.SZ,7
600533.SH,7
301295.SZ,7
600391.SH,7
920675.BJ,7
000825.SZ,7
688047.SH,7
601022.SH,7
002439.SZ,7
001366.SZ,7
001382.SZ,7
603256.SH,7
603658.SH,7
920509.BJ,7
301228.SZ,7
300990.SZ,7
920726.BJ,7
603169.SH,7
601319.SH,7
000820.SZ,7
688112.SH,7
300519.SZ,7
300967.SZ,7
002803.SZ,7
920970.BJ,7
603065.SH,7
603967.SH,7
301037.SZ,7
002780.SZ,7
300930.SZ,7
003027.SZ,7
688371.SH,7
605060.SH,7
688348.SH,7
002293.SZ,7
300150.SZ,7
600585.SH,7
002709.SZ,7
300207.SZ,7
300070.SZ,7
920117.BJ,7
603112.SH,7
600642.SH,7
688365.SH,7
002193.SZ,7
600751.SH,7
688229.SH,7
300241.SZ,7
603213.SH,7
000421.SZ,7
600191.SH,7
300642.SZ,7
300211.SZ,7
920033.BJ,7
600449.SH,7
600239.SH,7
000338.SZ,7
002689.SZ,7
603788.SH,7
300201.SZ,7
300285.SZ,7
301389.SZ,7
605183.SH,7
920126.BJ,7
002915.SZ,7
603968.SH,7
002140.SZ,7
002628.SZ,7
300812.SZ,7
601137.SH,7
300056.SZ,7
300456.SZ,7
688808.SH,7
000066.SZ,7
003006.SZ,7
688055.SH,7
001386.SZ,7
601608.SH,7
002797.SZ,7
603136.SH,7
000019.SZ,7
601086.SH,7
000802.SZ,7
300332.SZ,7
000672.SZ,7
002350.SZ,7
600737.SH,7
301039.SZ,7
000429.SZ,7
300487.SZ,7
600248.SH,7
920101.BJ,7
002291.SZ,7
688575.SH,7
688269.SH,7
688336.SH,7
688656.SH,7
603976.SH,7
600825.SH,7
002728.SZ,7
002555.SZ,7
301116.SZ,7
600496.SH,7
002790.SZ,7
688211.SH,7
688071.SH,7
300703.SZ,7
603113.SH,7
002151.SZ,7
002677.SZ,7
002035.SZ,7
002479.SZ,7
000890.SZ,7
688233.SH,7
688257.SH,7
688592.SH,7
300523.SZ,7
601101.SH,7
300074.SZ,7
301486.SZ,7
