security_id,issuer_id,stock_code_5d,mapping_status,mapping_basis
HKEX:09696,HKEX-ISSUER:2b7834d829da81aa,09696,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09699,HKEX-ISSUER:80cf791eb04ed5dd,09699,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09858,HKEX-ISSUER:b3a73a966b9c2e48,09858,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09863,HKEX-ISSUER:bd0cab2981a115fe,09863,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09868,HKEX-ISSUER:b1689a5f39632e33,09868,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09880,HKEX-ISSUER:cf089eb00eea66d2,09880,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09887,HKEX-ISSUER:a4ffba97f901389b,09887,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09890,HKEX-ISSUER:2e3726c5140ed144,09890,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09896,HKEX-ISSUER:2760341f44b3d835,09896,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09899,HKEX-ISSUER:b8ae5f4a09994568,09899,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09903,HKEX-ISSUER:ffbdd270623427f9,09903,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09911,HKEX-ISSUER:7032e9f06ed614b3,09911,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09926,HKEX-ISSUER:65033137109224d6,09926,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09927,HKEX-ISSUER:7a49105a2b0f7970,09927,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09969,HKEX-ISSUER:534fd3ae72cb09fe,09969,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09973,HKEX-ISSUER:6f9f3d8cc1db1e4d,09973,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09980,HKEX-ISSUER:bc6c34d7b3d04980,09980,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09981,HKEX-ISSUER:67db242a598510c1,09981,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09985,HKEX-ISSUER:970ad2c0613ca55a,09985,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09987,HKEX-ISSUER:ab2978ce39608ddf,09987,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09988,HKEX-ISSUER:a177395cc371ce22,09988,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09989,HKEX-ISSUER:cd3688f4771b9a42,09989,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09992,HKEX-ISSUER:44f5e6f8da8a9926,09992,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09993,HKEX-ISSUER:6f3e2c22a8562dee,09993,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09995,HKEX-ISSUER:7d1dde36adfb0593,09995,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
HKEX:09999,HKEX-ISSUER:3612b92a3ed90a14,09999,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED
