as_of_date,security_id,stock_code_5d,official_security_name_en,official_issuer_name_en,profile,investability_status,factor_record_quality,confidence_grade,sleeve_id,sleeve_route,sleeve_rank,sleeve_population,sleeve_rank_percentile,sleeve_score,component_count,component_weight,component_score_json,avg_turnover_hkd_20d,return_20d,return_60d,return_120d,dividend_yield_365d,earnings_yield,roe,wvr_flag,h_share_flag,a_share_class_exists,dual_counter_flag,biotech_chapter18a_flag,secondary_listing_flag,corporate_action_count_365d
2026-07-21,HKEX:03393,03393,WASION HOLDINGS,Wasion Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,66,90,0.2777777777777778,0.6888407147732425,6,0.8,"{""earnings_yield"": {""percentile"": 0.6155555555555555, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.5711678832116789, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.8147138964577657, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.7062043795620438, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.744136460554371, ""weight"": 0.15}, ""roa"": {""percentile"": 0.7890772128060264, ""weight"": 0.1}}",105795918.92701502,-0.15292548480770574,-0.3432975362770625,-0.1568054266647131,0.02511773860122182,0.05593929700980443,,False,False,False,False,False,False,1
2026-07-21,HKEX:01788,01788,GUOTAI JUNAN I,Guotai Junan International Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,67,90,0.26666666666666666,0.6877031163246559,4,0.6000000000000001,"{""earnings_yield"": {""percentile"": 0.6488888888888888, ""weight"": 0.15}, ""net_income_yoy"": {""percentile"": 0.9509536784741145, ""weight"": 0.15}, ""roa"": {""percentile"": 0.3898305084745763, ""weight"": 0.1}, ""roe"": {""percentile"": 0.8, ""weight"": 0.2}}",107447055.49211708,-0.023364573964402724,-0.1792405538783507,-0.21585436553546433,0.03349282434196755,0.06093494030147746,0.08423919866459963,False,False,False,False,False,False,2
2026-07-21,HKEX:00388,00388,HKEX,Hong Kong Exchanges and Clearing Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,68,90,0.25555555555555554,0.6876610790395992,4,0.6000000000000001,"{""earnings_yield"": {""percentile"": 0.42444444444444446, ""weight"": 0.15}, ""net_income_yoy"": {""percentile"": 0.7465940054495913, ""weight"": 0.15}, ""roa"": {""percentile"": 0.632768361581921, ""weight"": 0.1}, ""roe"": {""percentile"": 1.0, ""weight"": 0.2}}",1690597937.1994462,0.055614405880711315,-0.04320691247308195,-0.05166865062726189,0.03140993429074003,0.03183703162489258,0.30230380221015174,False,False,False,True,False,False,2
2026-07-21,HKEX:02899,02899,ZIJIN MINING,"Zijin Mining Group Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,69,90,0.24444444444444444,0.6838818376161454,6,0.8,"{""earnings_yield"": {""percentile"": 0.33111111111111113, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.5784671532846716, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.8801089918256131, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.885036496350365, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.8187633262260128, ""weight"": 0.15}, ""roa"": {""percentile"": 0.6892655367231638, ""weight"": 0.1}}",1736229893.5878243,-0.033523129195360046,-0.18105626920568463,-0.22489167175028557,0.022178927089163122,0.024705497813945,,False,True,False,False,False,False,2
2026-07-21,HKEX:02877,02877,SHINEWAY PHARM,China Shineway Pharmaceutical Group Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,70,90,0.23333333333333334,0.6812007258499316,6,0.8,"{""earnings_yield"": {""percentile"": 0.9577777777777777, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.8886861313868614, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.6158038147138964, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.9197080291970803, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.07462686567164178, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8775894538606404, ""weight"": 0.1}}",7304898.605737234,0.10026388344740944,-0.13065593738664272,-0.09199841307038592,0.07278177324872695,0.15107913392651723,,False,False,False,False,False,False,2
2026-07-21,HKEX:02233,02233,WESTCHINACEMENT,West China Cement Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,71,90,0.2222222222222222,0.6799537858019687,6,0.8,"{""earnings_yield"": {""percentile"": 0.8311111111111111, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.39963503649635035, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.776566757493188, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.7354014598540146, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.7398720682302772, ""weight"": 0.15}, ""roa"": {""percentile"": 0.583804143126177, ""weight"": 0.1}}",48541959.792681016,0.0897436602816335,-0.3023167728507028,-0.4914845274464551,0.03235294026899505,0.0947058796965128,,False,False,False,False,False,False,1
2026-07-21,HKEX:00200,00200,MELCO INT'L DEV,Melco International Development Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,72,90,0.2111111111111111,0.6795410264721824,5,0.65,"{""earnings_yield"": {""percentile"": 0.9444444444444444, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.9890510948905109, ""weight"": 0.1}, ""operating_margin"": {""percentile"": 0.5985401459854015, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.5991471215351812, ""weight"": 0.15}, ""roa"": {""percentile"": 0.4595103578154426, ""weight"": 0.1}}",10065164.04552927,-0.02102100145542729,-0.2436194817300006,-0.21445785167515186,0.0,0.1385306752518808,,False,False,False,False,False,False,0
2026-07-21,HKEX:02276,02276,CONANT OPTICAL,"Shanghai Conant Optical Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,73,90,0.2,0.6776165284597468,6,0.8,"{""earnings_yield"": {""percentile"": 0.5422222222222223, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.656934306569343, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.7329700272479565, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.8412408759124088, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.5373134328358209, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9510357815442562, ""weight"": 0.1}}",81552207.17491122,-0.2140504810925946,-0.41558437716933383,-0.536416920507875,0.013788408115075994,0.04189944223370775,,False,True,False,False,False,False,2
2026-07-21,HKEX:02186,02186,LUYE PHARMA,Luye Pharma Group Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,74,90,0.18888888888888888,0.6762676384067892,6,0.8,"{""earnings_yield"": {""percentile"": 0.7488888888888889, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.8467153284671532, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.7384196185286104, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.8284671532846716, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.4840085287846482, ""weight"": 0.15}, ""roa"": {""percentile"": 0.5310734463276836, ""weight"": 0.1}}",122486774.9910909,0.08854164629398498,-0.2454873904113728,-0.26923077243704396,0.0,0.07598086436434923,,False,False,False,False,False,False,0
2026-07-21,HKEX:01882,01882,HAITIAN INT'L,Haitian International Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,75,90,0.17777777777777778,0.674424499627691,6,0.8,"{""earnings_yield"": {""percentile"": 0.8466666666666667, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.4981751824817518, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.5340599455040872, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.7609489051094891, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.6417910447761194, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8888888888888888, ""weight"": 0.1}}",62857517.570204735,0.050899729166311136,-0.04037552740877992,-0.10757339290590417,0.039138942225907525,0.10127201300953571,,False,False,False,False,False,False,1
2026-07-21,HKEX:06030,06030,CITIC SEC,CITIC Securities Co. Ltd.  - H Shares,SECURITIES_AND_BROKERAGE,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,76,90,0.16666666666666666,0.6735805860805859,4,0.6000000000000001,"{""earnings_yield"": {""percentile"": 0.35714285714285715, ""weight"": 0.15}, ""net_income_yoy"": {""percentile"": 0.7142857142857143, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8461538461538461, ""weight"": 0.1}, ""roe"": {""percentile"": 0.9230769230769231, ""weight"": 0.2}}",344732137.30302364,-0.022567041016334333,0.030088413908727407,0.010903340873178458,0.02844581600043982,0.024170274768990283,0.0300248639993166,False,True,True,False,False,False,2
2026-07-21,HKEX:03877,03877,CSSC SHIPPING,CSSC (Hong Kong) Shipping Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,77,90,0.15555555555555556,0.6729675003549246,4,0.6000000000000001,"{""earnings_yield"": {""percentile"": 0.9088888888888889, ""weight"": 0.15}, ""net_income_yoy"": {""percentile"": 0.27520435967302453, ""weight"": 0.15}, ""roa"": {""percentile"": 0.71939736346516, ""weight"": 0.1}, ""roe"": {""percentile"": 0.9, ""weight"": 0.2}}",30476119.5017938,-0.012065607694397462,-0.08406087755103253,0.033821490865155956,0.07239818879557841,0.12179165400634259,0.12192794907142764,False,False,False,False,False,False,3
2026-07-21,HKEX:03306,03306,JNBY,JNBY Design Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,78,90,0.14444444444444443,0.6714716952437179,5,0.7000000000000001,"{""earnings_yield"": {""percentile"": 0.7088888888888889, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.8594890510948905, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.6049046321525886, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.8357664233576643, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.55863539445629, ""weight"": 0.15}}",17364188.43293066,0.09542634790643967,-0.12612617334155618,-0.016613806561794675,0.07474226951092336,0.06804123845132333,,False,False,False,False,False,False,2
2026-07-21,HKEX:06160,06160,BEONE MEDICINES,BeOne Medicines Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,79,90,0.13333333333333333,0.6670808021378285,5,0.7000000000000001,"{""earnings_yield"": {""percentile"": 0.07777777777777778, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.9616788321167883, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 1.0, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.6879562043795621, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.8528784648187633, ""weight"": 0.15}}",975394556.9285171,0.17307698314803033,0.012312649968857503,-0.04831399593441965,0.0,0.005854595263174968,,False,False,False,False,False,False,0
2026-07-21,HKEX:02517,02517,GUOQUAN,"Guoquan Food (Shanghai) Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,80,90,0.12222222222222222,0.6659577296540699,6,0.8,"{""earnings_yield"": {""percentile"": 0.7933333333333333, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.34854014598540145, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.8664850136239782, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.41605839416058393, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.7846481876332623, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8531073446327684, ""weight"": 0.1}}",31959486.252767734,0.0,-0.3824444682098921,-0.5405989381032086,0.06559139734500405,0.08763440792816116,,False,True,False,False,False,False,2
2026-07-21,HKEX:03908,03908,CICC,China International Capital Corporation Ltd.  - H Shares,SECURITIES_AND_BROKERAGE,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,81,90,0.1111111111111111,0.6658333333333333,4,0.6000000000000001,"{""earnings_yield"": {""percentile"": 0.5714285714285714, ""weight"": 0.15}, ""net_income_yoy"": {""percentile"": 0.9285714285714286, ""weight"": 0.15}, ""roa"": {""percentile"": 0.6153846153846154, ""weight"": 0.1}, ""roe"": {""percentile"": 0.6923076923076923, ""weight"": 0.2}}",399881665.20516264,-0.004680135024595411,0.04740060217334352,0.019733323514217638,0.017015838678706142,0.032802249062547986,0.0259383600038424,False,True,True,False,False,False,2
2026-07-21,HKEX:00696,00696,TRAVELSKY TECH,TravelSky Technology Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,82,90,0.1,0.6629353019834677,6,0.8,"{""earnings_yield"": {""percentile"": 0.8222222222222222, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.7354014598540146, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.6103542234332425, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.8485401459854015, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.326226012793177, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8210922787193974, ""weight"": 0.1}}",37529406.74879928,0.05131154931517479,-0.11220251704194606,-0.20066350956538992,0.03707242808922782,0.09345793934386543,,False,True,False,False,False,False,1
2026-07-21,HKEX:02382,02382,SUNNY OPTICAL,Sunny Optical Technology (Group) Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,83,90,0.08888888888888889,0.662286584590901,6,0.8,"{""earnings_yield"": {""percentile"": 0.7466666666666667, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.30474452554744524, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.8501362397820164, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.5766423357664233, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.7036247334754797, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8418079096045198, ""weight"": 0.1}}",1220419058.500356,-0.2867044793632806,-0.11422095251149478,-0.08238381129946837,0.021307421069126226,0.07536219284440955,,False,False,False,False,False,False,1
2026-07-21,HKEX:02359,02359,WUXI APPTEC,"WuXi AppTec Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,84,90,0.07777777777777778,0.6613148867714393,6,0.8,"{""earnings_yield"": {""percentile"": 0.14, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.7262773722627737, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.7411444141689373, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.9434306569343066, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.8464818763326226, ""weight"": 0.15}, ""roa"": {""percentile"": 0.7212806026365348, ""weight"": 0.1}}",1119760039.9741874,0.17018065004048522,0.29161567274061917,0.3847665527616655,0.014076126678982363,0.010231660633520595,,False,True,True,False,False,False,2
2026-07-21,HKEX:01368,01368,XTEP INT'L,Xtep International Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,85,90,0.06666666666666667,0.6608788352542737,6,0.8,"{""earnings_yield"": {""percentile"": 0.9422222222222222, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.6678832116788321, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.5749318801089919, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.6167883211678832, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.488272921108742, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8493408662900188, ""weight"": 0.1}}",39974763.14535713,-0.05115090621314533,-0.15527126385541135,-0.2747931411561576,0.07412398845617096,0.1384097020808865,,False,False,False,False,False,False,2
