symbol,name,shard_id,source_state,attempt_count,source_row_count,normalized_event_count,error_type,error_message,elapsed_seconds,retrieved_at,source_id,source_adapter,authority,trade_authority
002049.SZ,紫光国微,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002052.SZ,同洲电子,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002130.SZ,沃尔核材,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002140.SZ,东华科技,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002163.SZ,海南发展,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002179.SZ,中航光电,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002180.SZ,奔图科技,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002188.SZ,中天服务,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002192.SZ,融捷股份,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002203.SZ,海亮股份,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002226.SZ,江南化工,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002271.SZ,东方雨虹,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002297.SZ,博云新材,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002304.SZ,洋河股份,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002316.SZ,亚联发展,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002355.SZ,兴民智通,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002404.SZ,嘉欣丝绸,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002419.SZ,天虹股份,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002442.SZ,龙星科技,14,SUCCESS,4,1,1,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002446.SZ,盛路通信,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002458.SZ,益生股份,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002475.SZ,立讯精密,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002487.SZ,大金重工,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002489.SZ,浙江永强,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002511.SZ,中顺洁柔,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002513.SZ,蓝丰生化,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002514.SZ,*ST宝馨,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002516.SZ,旷达科技,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002519.SZ,银河电子,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002545.SZ,东方铁塔,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002546.SZ,新联电子,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002547.SZ,*ST春兴,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002554.SZ,惠博普,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002570.SZ,贝因美,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002574.SZ,明牌珠宝,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002575.SZ,群兴玩具,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002583.SZ,海能达,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002614.SZ,奥佳华,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002622.SZ,皓宸医疗,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002626.SZ,金达威,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002631.SZ,德尔未来,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002653.SZ,海思科,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002663.SZ,普邦股份,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002673.SZ,西部证券,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002714.SZ,牧原股份,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002716.SZ,湖南白银,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002722.SZ,物产金轮,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002745.SZ,木林森,14,SUCCESS,4,1,1,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002772.SZ,众兴菌业,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002803.SZ,吉宏股份,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002806.SZ,华锋股份,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002816.SZ,*ST和科,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002825.SZ,纳尔股份,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002832.SZ,比音勒芬,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002855.SZ,捷荣技术,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002857.SZ,三晖电气,14,SUCCESS,4,1,1,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002873.SZ,新天药业,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002910.SZ,庄园牧场,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002933.SZ,新兴装备,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002961.SZ,瑞达期货,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002967.SZ,广电计量,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002991.SZ,甘源食品,14,SUCCESS,4,4,4,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
003011.SZ,海象新材,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
003021.SZ,兆威机电,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
003023.SZ,彩虹集团,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
003036.SZ,泰坦股份,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
003816.SZ,中国广核,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300001.SZ,特锐德,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300035.SZ,中科电气,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300058.SZ,蓝色光标,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300066.SZ,三川智慧,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300069.SZ,金利华电,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300070.SZ,碧水源,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300098.SZ,高新兴,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300102.SZ,乾照光电,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300119.SZ,瑞普生物,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300126.SZ,锐奇股份,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300135.SZ,宝利国际,14,SUCCESS,4,1,1,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300166.SZ,东方国信,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300194.SZ,福安药业,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300206.SZ,理邦仪器,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300230.SZ,永利股份,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300242.SZ,佳云科技,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300252.SZ,金信诺,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300267.SZ,尔康制药,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300287.SZ,飞利信,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300290.SZ,ST荣科,14,SUCCESS,4,1,1,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300294.SZ,博雅生物,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300306.SZ,远方信息,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300308.SZ,中际旭创,14,SUCCESS,4,4,4,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300341.SZ,麦克奥迪,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300346.SZ,南大光电,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300354.SZ,东华测试,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300357.SZ,我武生物,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300376.SZ,易事特,14,SUCCESS,4,2,2,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300382.SZ,斯莱克,14,SUCCESS_EMPTY,4,0,0,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300386.SZ,飞天诚信,14,SUCCESS,4,1,1,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300403.SZ,汉宇集团,14,SUCCESS,4,3,3,,,44.67092907399999,2026-07-19T22:04:51+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
